model_name,factor,group,bootstrap_ci_high__class_correct,bootstrap_ci_high__class_macro_f1,bootstrap_ci_high__global_mae,bootstrap_ci_high__mae_shell_0,bootstrap_ci_high__mae_shell_1,bootstrap_ci_high__mae_shell_2,bootstrap_ci_high__mae_shell_3,bootstrap_ci_high__mae_shell_4,bootstrap_ci_high__non_local_f1,bootstrap_ci_high__non_local_recall,bootstrap_ci_high__perturbed_auprc,bootstrap_ci_high__perturbed_auroc,bootstrap_ci_high__radius_mae,bootstrap_ci_high__shell_mae,bootstrap_ci_low__class_correct,bootstrap_ci_low__class_macro_f1,bootstrap_ci_low__global_mae,bootstrap_ci_low__mae_shell_0,bootstrap_ci_low__mae_shell_1,bootstrap_ci_low__mae_shell_2,bootstrap_ci_low__mae_shell_3,bootstrap_ci_low__mae_shell_4,bootstrap_ci_low__non_local_f1,bootstrap_ci_low__non_local_recall,bootstrap_ci_low__perturbed_auprc,bootstrap_ci_low__perturbed_auroc,bootstrap_ci_low__radius_mae,bootstrap_ci_low__shell_mae,cluster_mean__class_correct,cluster_mean__class_macro_f1,cluster_mean__global_mae,cluster_mean__mae_shell_0,cluster_mean__mae_shell_1,cluster_mean__mae_shell_2,cluster_mean__mae_shell_3,cluster_mean__mae_shell_4,cluster_mean__non_local_f1,cluster_mean__non_local_recall,cluster_mean__perturbed_auprc,cluster_mean__perturbed_auroc,cluster_mean__radius_mae,cluster_mean__shell_mae,n_clusters__class_correct,n_clusters__class_macro_f1,n_clusters__global_mae,n_clusters__mae_shell_0,n_clusters__mae_shell_1,n_clusters__mae_shell_2,n_clusters__mae_shell_3,n_clusters__mae_shell_4,n_clusters__non_local_f1,n_clusters__non_local_recall,n_clusters__perturbed_auprc,n_clusters__perturbed_auroc,n_clusters__radius_mae,n_clusters__shell_mae,n_residues__class_correct,n_residues__class_macro_f1,n_residues__global_mae,n_residues__mae_shell_0,n_residues__mae_shell_1,n_residues__mae_shell_2,n_residues__mae_shell_3,n_residues__mae_shell_4,n_residues__non_local_f1,n_residues__non_local_recall,n_residues__perturbed_auprc,n_residues__perturbed_auroc,n_residues__radius_mae,n_residues__shell_mae,n_samples__class_correct,n_samples__class_macro_f1,n_samples__global_mae,n_samples__mae_shell_0,n_samples__mae_shell_1,n_samples__mae_shell_2,n_samples__mae_shell_3,n_samples__mae_shell_4,n_samples__non_local_f1,n_samples__non_local_recall,n_samples__perturbed_auprc,n_samples__perturbed_auroc,n_samples__radius_mae,n_samples__shell_mae,n_valid_samples__class_correct,n_valid_samples__class_macro_f1,n_valid_samples__global_mae,n_valid_samples__mae_shell_0,n_valid_samples__mae_shell_1,n_valid_samples__mae_shell_2,n_valid_samples__mae_shell_3,n_valid_samples__mae_shell_4,n_valid_samples__non_local_f1,n_valid_samples__non_local_recall,n_valid_samples__perturbed_auprc,n_valid_samples__perturbed_auroc,n_valid_samples__radius_mae,n_valid_samples__shell_mae,residue_weighted_cluster_mean__class_correct,residue_weighted_cluster_mean__class_macro_f1,residue_weighted_cluster_mean__global_mae,residue_weighted_cluster_mean__mae_shell_0,residue_weighted_cluster_mean__mae_shell_1,residue_weighted_cluster_mean__mae_shell_2,residue_weighted_cluster_mean__mae_shell_3,residue_weighted_cluster_mean__mae_shell_4,residue_weighted_cluster_mean__non_local_f1,residue_weighted_cluster_mean__non_local_recall,residue_weighted_cluster_mean__perturbed_auprc,residue_weighted_cluster_mean__perturbed_auroc,residue_weighted_cluster_mean__radius_mae,residue_weighted_cluster_mean__shell_mae,sample_mean__class_correct,sample_mean__class_macro_f1,sample_mean__global_mae,sample_mean__mae_shell_0,sample_mean__mae_shell_1,sample_mean__mae_shell_2,sample_mean__mae_shell_3,sample_mean__mae_shell_4,sample_mean__non_local_f1,sample_mean__non_local_recall,sample_mean__perturbed_auprc,sample_mean__perturbed_auroc,sample_mean__radius_mae,sample_mean__shell_mae,sample_weighted_cluster_mean__class_correct,sample_weighted_cluster_mean__class_macro_f1,sample_weighted_cluster_mean__global_mae,sample_weighted_cluster_mean__mae_shell_0,sample_weighted_cluster_mean__mae_shell_1,sample_weighted_cluster_mean__mae_shell_2,sample_weighted_cluster_mean__mae_shell_3,sample_weighted_cluster_mean__mae_shell_4,sample_weighted_cluster_mean__non_local_f1,sample_weighted_cluster_mean__non_local_recall,sample_weighted_cluster_mean__perturbed_auprc,sample_weighted_cluster_mean__perturbed_auroc,sample_weighted_cluster_mean__radius_mae,sample_weighted_cluster_mean__shell_mae
base_v5,domain_group,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.05555555555555555,0.502648174573295,0.189529104779164,0.24842077499580761,0.257137384899982,0.3218859823466764,0.5536968161183274,0.16666666666666666,0.3333333333333333,0.4048070581198149,0.7873964354784372,52.914907137552895,0.3141340126279915,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,5328,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,8,0.11017267267267267,0.03672422422422422,0.4408319799055404,0.15660840339233378,0.23444821793221374,0.25686694370401175,0.31126697619708793,0.47123260352524216,0.11017267267267267,0.12381354144695211,0.44064333794013394,0.81635812113344,52.862154664220036,0.2860846289501779,0.125,0.041666666666666664,0.4745084973043157,0.16614798363298178,0.23924830161212457,0.2554227224131845,0.3150053296601988,0.5162829150110025,0.125,0.14285714285714285,0.4613191591901561,0.8035699042549128,52.760995388031006,0.2984214504658984,0.125,0.041666666666666664,0.4745084973043157,0.16614798363298178,0.23924830161212457,0.2554227224131845,0.3150053296601988,0.5162829150110025,0.125,0.14285714285714285,0.4613191591901561,0.8035699042549128,52.760995388031006,0.2984214504658984
base_v5,exposure_group,buried,0.37022853913473297,0.12340951304491098,0.6876788538784924,0.7515054800068276,0.7452666927166002,0.588280389670686,0.599444408430212,0.7129736172467521,0.25903337624022976,0.29345616474927044,0.409792991105565,0.8292480710097869,30.649013318642265,0.67273346039512,0.20160946213566902,0.067203154045223,0.29708635658196336,0.3599624334645625,0.30839773111405727,0.26724950918075124,0.26861332809970107,0.30342257578182447,0.10359390780901351,0.11840399133111854,0.3052677778956363,0.7748561566942761,22.978070703999087,0.3114568378500933,0.2837557543859353,0.09458525146197842,0.4531136877130058,0.5275331734740052,0.478723024443096,0.39411316520502676,0.39985492134993317,0.46894835356847114,0.17733789030086042,0.2015315909319945,0.3569250888070029,0.8033489598550162,26.71265130866044,0.45383452760810655,78,78,78,78,78,78,78,78,78,78,78,78,78,78,8311089,8311089,8311089,8311089,8311089,8311089,8311089,8311089,8311089,8311089,8311089,8311089,8311089,8311089,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,30171,29592,29594,29594,30171,30171,0.5574609466512479,0.18582031555041598,0.4549191545099621,0.3585245425074068,0.29564445814583296,0.2936127026671509,0.3217461717774217,0.5150578535450443,0.5434169511151575,0.5542552217607797,0.41942661421368005,0.8086435924414169,22.449715905785197,0.3569171457285714,0.5205329621159391,0.17351098737197967,0.45176531277161563,0.45685000588502045,0.32399753246640955,0.300679600521164,0.3281305652074806,0.5036480163575738,0.5065128766033609,0.5164233576642335,0.41882768763602823,0.8102529947180841,22.215802446563355,0.38266114408752966,0.5205329621159391,0.17351098737197967,0.4517653127716158,0.45685000588502045,0.3239975324664096,0.30067960052116394,0.3281305652074806,0.5036480163575737,0.5065128766033609,0.5164233576642335,0.41882768763602835,0.8102529947180841,22.215802446563355,0.38266114408752977
base_v5,exposure_group,exposed,0.4801609028872452,0.16005363429574843,0.8367264708699322,1.1724977611371403,1.053972731025943,0.7940653551304572,0.7654905308165999,0.8539845572972955,0.38164135963713597,0.4508892833974703,0.51840938963404,0.8570217296227232,32.902799555034136,0.9192219474505172,0.25906608479275534,0.08635536159758508,0.28690172144675025,0.529665585120687,0.39167319337283124,0.29966283737518573,0.2691339805476475,0.28192875891990055,0.1676015653407026,0.2055325521617849,0.381969903203901,0.7807935850240794,20.529925743288413,0.3676292844001937,0.36858252694437293,0.12286084231479094,0.5083233207879664,0.8263416157320633,0.6666978553806463,0.502696450599539,0.47650618131325023,0.5137113862745001,0.27216270424670985,0.32508000068441206,0.44897198860394527,0.8212318413705472,26.353931019732087,0.5971906978599998,54,54,54,54,54,54,54,54,54,54,54,54,54,54,4358892,4358892,4358892,4358892,4358892,4358892,4358892,4358892,4358892,4358892,4358892,4358892,4358892,4358892,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15810,15091,15074,15074,15810,15810,0.20228877586640145,0.06742959195546715,0.42361975364077714,0.5156961148778023,0.455999704603433,0.3524873863924213,0.30801897667581035,0.44168808043073293,0.1940850277791167,0.1995116340232848,0.4010780683903054,0.8329402223013934,40.21885376343068,0.4147780525960399,0.2148640101201771,0.0716213367067257,0.4195963654184945,0.5251535664720965,0.45788778321930595,0.34800860041745646,0.3192609012544339,0.434385677208329,0.20638836179633144,0.21622158902657213,0.4020061690701799,0.835707344292808,36.86709513006747,0.41693930571432436,0.2148640101201771,0.0716213367067257,0.41959636541849443,0.5251535664720965,0.457887783219306,0.34800860041745646,0.31926090125443396,0.4343856772083291,0.20638836179633144,0.21622158902657213,0.40200616907017994,0.8357073442928081,36.86709513006747,0.41693930571432436
base_v5,gly_group,gly_involved,0.34432008328651104,0.11477336109550368,0.2902143638965663,0.3677647610490104,0.20355142436151236,0.19910572941329266,0.23878726785561266,0.31173255038648545,0.004662004662004662,0.004670912951167729,0.4149878684791774,0.9161837832043627,38.4416545218481,0.24978193056200437,0.06084912186312755,0.020283040621042515,0.15857094514866205,0.16455591978853826,0.11329413338269946,0.12249990435285206,0.1475748611856629,0.16265386403622806,0.0,0.0,0.25715073635233543,0.8400282860407149,22.18854428251621,0.14969074744746885,0.19048814923019344,0.06349604974339781,0.2197373947459618,0.2544832654369954,0.1587174675220805,0.15786131399793887,0.19171976587781167,0.2312092430665846,0.001554001554001554,0.001556970983722576,0.33825335813777535,0.8770453470887475,30.266133345991406,0.19879821118028224,9,9,9,9,9,9,9,9,9,9,9,9,9,9,802894,802894,802894,802894,802894,802894,802894,802894,802894,802894,802894,802894,802894,802894,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3499,3508,3508,3550,3550,0.022054042849407846,0.007351347616469281,0.3453520814713771,0.3240060748294568,0.17467874901666966,0.1861289948496456,0.2544954262168351,0.3774338516369725,0.00834134615928975,0.008502297296893007,0.37241419541220233,0.8446552607123451,45.009573155386924,0.2633486193099159,0.018028169014084508,0.006009389671361502,0.32152518562580834,0.2966747413645608,0.19048239214591356,0.18426140989529233,0.2642945710125359,0.34487116365322373,0.006197183098591549,0.006287510717347814,0.35842767426980926,0.8560885716151447,41.53768490119719,0.25611685561430525,0.018028169014084508,0.006009389671361501,0.3215251856258083,0.29667474136456085,0.19048239214591356,0.18426140989529233,0.2642945710125359,0.3448711636532237,0.006197183098591549,0.006287510717347814,0.3584276742698092,0.8560885716151447,41.53768490119719,0.2561168556143052
base_v5,gly_group,no_gly,0.3813362320498009,0.1271120773499336,0.6286699439067641,0.7788893831729345,0.7151471520993052,0.5636030890375843,0.5542170953118418,0.6472568540059168,0.2877564217081616,0.3289872003014502,0.43626540207585796,0.8352759014355948,30.831464048978386,0.6453276638575162,0.22833341877108637,0.0761111395903621,0.31029389298985965,0.4235745962601231,0.34833385931918126,0.29100436616034303,0.2804699417232269,0.31249885821744894,0.14199825620804687,0.163234012194047,0.34147353220731286,0.7852892143874836,22.89704227006337,0.3405883913302484,0.3028845811394403,0.10096152704648008,0.4391241673481184,0.5852607050720823,0.4998995379688449,0.40323654454873376,0.3949953503323969,0.450243815920557,0.2122525683718243,0.24339272482808103,0.38832334801805196,0.8107106373803062,26.7685301316944,0.4667271907685229,97,97,97,97,97,97,97,97,97,97,97,97,97,97,11867087,11867087,11867087,11867087,11867087,11867087,11867087,11867087,11867087,11867087,11867087,11867087,11867087,11867087,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,42431,41184,41160,41160,42431,42431,0.4632081411403586,0.1544027137134529,0.450830045747404,0.41875516795782747,0.3627988326468449,0.3225371599277256,0.32124252598636643,0.49740175865188196,0.4512785284609507,0.46160634459202693,0.41592415671257815,0.8150753534880635,27.45270974945237,0.3845470890341293,0.4486813886073861,0.1495604628691287,0.4506755763457659,0.49570135235173823,0.38505627754762495,0.3280547758666008,0.3301665387243523,0.49112463121819183,0.43654403619994814,0.4497620435120435,0.41781494895835825,0.8156686327582809,26.058376381003974,0.4060207151417016,0.4486813886073861,0.1495604628691287,0.4506755763457659,0.49570135235173823,0.38505627754762506,0.3280547758666008,0.3301665387243524,0.49112463121819183,0.43654403619994814,0.4497620435120435,0.41781494895835813,0.8156686327582807,26.058376381003974,0.4060207151417016
base_v5,glypro_group,gly_or_pro_involved,0.3991222559356627,0.13304075197855422,0.2771380810038876,0.8387105672091116,0.39837666265742416,0.19684305125677976,0.21893343016964856,0.28776416650686837,0.20050383738479816,0.20050733968580994,0.5116741496376954,0.920590768928597,36.406639718544106,0.36670717520672796,0.09820318168095397,0.03273439389365132,0.15989851633905422,0.18248417560638164,0.12460996873785704,0.12712247843751656,0.14089611463239213,0.1584187929790842,0.0,0.0,0.29531827886893774,0.8512311435269455,20.96977483358987,0.1577392749750201,0.2415008508015188,0.08050028360050625,0.21325568885475873,0.44131528094223643,0.23064650246247018,0.15938817101545216,0.17685041402881124,0.21577641784148807,0.0670701005105809,0.06707185166108678,0.39946557641095476,0.8858671711184551,28.60039087246239,0.24479535725809162,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1285877,1285877,1285877,1285877,1285877,1285877,1285877,1285877,1285877,1285877,1285877,1285877,1285877,1285877,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5228,5168,5177,5177,5228,5228,0.0588500627249507,0.019616687574983565,0.3900632673042183,0.34869996200751563,0.20152521530317594,0.22659340109050202,0.2889632597379861,0.42385192849192027,0.04783360645651236,0.048524422679754674,0.3873145420147381,0.831351353109546,41.84547243829287,0.29792675332622004,0.06981637337413925,0.02327212445804642,0.36184588407835766,0.3376405999076084,0.20690518543908135,0.21695554578290874,0.28745512671210655,0.38896089912457343,0.06006120887528692,0.060758513931888546,0.3726068002672563,0.8414010652406231,39.03957614414365,0.2875834713932557,0.06981637337413925,0.023272124458046415,0.36184588407835766,0.3376405999076084,0.20690518543908135,0.21695554578290874,0.2874551267121066,0.3889608991245735,0.06006120887528692,0.060758513931888546,0.3726068002672563,0.841401065240623,39.03957614414365,0.2875834713932557
base_v5,glypro_group,no_gly_or_pro,0.3856766870868598,0.12855889569561993,0.6297795211686489,0.7585764011247571,0.7119371205135238,0.5679354736594179,0.5611339992093937,0.6496580912533352,0.29230105082770874,0.33247043758833383,0.43058374144922373,0.8335444036159015,30.73507971531506,0.6448824569303983,0.2325379965155117,0.07751266550517057,0.30819030486075005,0.41089704348989925,0.3403646028417522,0.2900742018609685,0.2793975789855304,0.31272333702409816,0.14415171911409433,0.16581724935698708,0.33565944771068734,0.7833044373228271,22.746673036238665,0.33644837130995214,0.306385255422912,0.10212841847430398,0.44080906883294196,0.5686156319962267,0.494816213013042,0.40465746916313927,0.397564030567862,0.4529055823872461,0.2144582480522695,0.24609308736112673,0.38283194344831306,0.808946796978703,26.627530838963494,0.4637117854255031,96,96,96,96,96,96,96,96,96,96,96,96,96,96,11384104,11384104,11384104,11384104,11384104,11384104,11384104,11384104,11384104,11384104,11384104,11384104,11384104,11384104,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,40753,39515,39491,39491,40753,40753,0.4777957025865706,0.1592652341955235,0.45025296297398126,0.41998190507551114,0.3677508620783035,0.3237524528472662,0.3201769300002612,0.4972482629085261,0.4656359601167234,0.47662007826300623,0.4160934548023354,0.8153204569615105,27.06474266957916,0.38578208258197355,0.45976983289573775,0.1532566109652459,0.4508207863700135,0.49864094317384783,0.3909610358811806,0.32978128252082006,0.32990765659599547,0.49149054738460407,0.4473535690624003,0.4613691003416424,0.4184660346783046,0.8158858048366986,25.74148763379498,0.40815629311128965,0.45976983289573775,0.15325661096524595,0.4508207863700135,0.4986409431738477,0.39096103588118064,0.32978128252082006,0.3299076565959955,0.49149054738460407,0.4473535690624003,0.4613691003416424,0.4184660346783046,0.8158858048366987,25.74148763379498,0.4081562931112896
base_v5,length_group,long,0.45896703808103007,0.1529890126936767,0.4913414830343658,0.6296699065320008,0.5514232787916927,0.4427930075733113,0.40158188950878276,0.5155830624406965,0.3678076441797063,0.42230317529360595,0.3874405907969523,0.8421011870325521,39.59345938672556,0.4881981324121624,0.2269399562446915,0.07564665208156382,0.2537190817433651,0.27936436141471505,0.2590577387703461,0.22708094343853327,0.2152066020300044,0.26046461060932435,0.14075304474853048,0.16750841481892437,0.2628393781459596,0.7781859832575075,25.866583485797985,0.26195657825963903,0.3397350047003426,0.11324500156678086,0.36092836073436074,0.4386396723935058,0.3922616230758871,0.3252360603857962,0.2996693485697918,0.3745340477290305,0.2508989075527002,0.2898894781257898,0.3231743990587541,0.8098683237367492,32.35561767098863,0.3660681504308023,48,48,48,48,48,48,48,48,48,48,48,48,48,48,6635032,6635032,6635032,6635032,6635032,6635032,6635032,6635032,6635032,6635032,6635032,6635032,6635032,6635032,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20478,20300,20317,20317,20478,20478,0.47326023111216203,0.15775341037072066,0.45619690394839485,0.3417406395506892,0.3438756256999986,0.2998254197031339,0.29256140999068536,0.5147869173181089,0.4663932602467534,0.47191832340776413,0.4020152459197815,0.8126539566027439,31.106507062889108,0.3585580024525232,0.49047758570172867,0.1634925285672429,0.46185810081392653,0.3307101950430061,0.3423275657389762,0.29982744766318237,0.29373962526025477,0.52294304069773,0.4856919621056744,0.4899507389162562,0.4062693115577572,0.8138553767213779,30.16851458236079,0.3579095748806299,0.49047758570172867,0.16349252856724286,0.46185810081392675,0.3307101950430061,0.3423275657389762,0.29982744766318237,0.29373962526025477,0.52294304069773,0.4856919621056744,0.4899507389162562,0.4062693115577572,0.8138553767213779,30.16851458236079,0.3579095748806299
base_v5,length_group,short,0.3702948366291573,0.12343161220971909,0.8160671862482699,0.9837227450873587,0.9314395162214617,0.7254512635231741,0.7417882503913406,0.8385794456124167,0.2688041419814977,0.3125508407987492,0.500578522117132,0.8510684094576387,24.800637400538164,0.8387529944973587,0.18867074397853134,0.06289024799284379,0.28811481795941357,0.4344340448367871,0.3328226278227233,0.2798390058826532,0.2747498139981049,0.2848905174145416,0.09331493331195631,0.11340858914529688,0.3799087184762275,0.7809654891898824,18.24682226714982,0.3339118574990822,0.27676435629545676,0.09225478543181893,0.4875872630777593,0.6676966076591981,0.561661422731616,0.44925585630493825,0.45861060007694454,0.4978665619437362,0.17719311796419351,0.2080888070071213,0.4396689936761589,0.8173538760509975,21.483863894386158,0.5270182097432866,54,54,54,54,54,54,54,54,54,54,54,54,54,54,6034949,6034949,6034949,6034949,6034949,6034949,6034949,6034949,6034949,6034949,6034949,6034949,6034949,6034949,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,25503,24383,24351,24351,25503,25503,0.3934669792836495,0.13115565976121651,0.4308900270705189,0.49079915475397295,0.3586235491580705,0.32929255952125247,0.3437669062738208,0.4623541525337466,0.3757445964663977,0.38881318928107234,0.4256558457425333,0.8218248120356693,25.77748356270952,0.39696726444817265,0.3551739011096734,0.11839130036989111,0.42371876251543833,0.6004790040148263,0.39228135958665705,0.3307043770018185,0.35024671943018465,0.44521720075206545,0.3371760185076266,0.3526637411311159,0.41889261129093514,0.8230043917994553,24.91279096592736,0.42378573215711035,0.3551739011096734,0.11839130036989114,0.42371876251543833,0.6004790040148263,0.392281359586657,0.3307043770018185,0.3502467194301847,0.44521720075206533,0.3371760185076266,0.3526637411311159,0.41889261129093514,0.8230043917994556,24.91279096592736,0.4237857321571104
base_v5,pro_group,no_pro,0.3881324187319384,0.12937747291064614,0.6241172180201031,0.7435096736159031,0.7018898840210114,0.5626288958451557,0.5567083832767706,0.6438919642637825,0.28579049949369517,0.32553744351343994,0.4312720343659001,0.835329984338163,30.589590623206067,0.6355195016903946,0.23460196987477017,0.07820065662492337,0.3024902501340774,0.3993686328107895,0.3335497407659589,0.2854022904627632,0.2760857998091558,0.30759241555165345,0.13990371822199998,0.16106803334257586,0.338452553093348,0.7857199762553349,22.675517349519104,0.32968784194719525,0.3082518093979568,0.10275060313265227,0.4341703340615116,0.5534746058108911,0.4854229397154484,0.3982592175681492,0.39178575148825695,0.44642307580656954,0.20957762730695934,0.24022453836195573,0.3838885311680149,0.8111255142091239,26.553369919254536,0.4550731180778631,98,98,98,98,98,98,98,98,98,98,98,98,98,98,12186998,12186998,12186998,12186998,12186998,12186998,12186998,12186998,12186998,12186998,12186998,12186998,12186998,12186998,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,44303,43014,42999,42999,44303,44303,0.44770510017964615,0.14923503339321537,0.44332567638895687,0.4136190766004571,0.3549852190726432,0.31465569185543624,0.3158384158770363,0.489338000271764,0.4354422844699098,0.4455896904838436,0.4131875635701307,0.8172747814242666,28.249058525073,0.37768728073546737,0.4243730672866397,0.14145768909554657,0.44046032810213254,0.48245738864203347,0.37489667939831944,0.3181207731236997,0.32465007914477817,0.4797419341474327,0.4120037017809178,0.4243502115590273,0.41356790755179007,0.8191656789235098,27.0072371383269,0.3959733708912528,0.4243730672866397,0.14145768909554657,0.4404603281021325,0.4824573886420335,0.37489667939831933,0.3181207731236997,0.32465007914477817,0.4797419341474327,0.4120037017809178,0.4243502115590273,0.41356790755178996,0.8191656789235098,27.0072371383269,0.3959733708912526
base_v5,pro_group,pro_involved,0.5537467700258398,0.18458225667527994,0.43422371056897857,1.505866706774961,0.6840676498587464,0.28549226490968327,0.30460321333356105,0.4639252067248402,0.5093023255813953,0.5093023255813953,0.6539191686702446,0.9134485716052294,46.001028361641055,0.5675417972989202,0.0048432886668180785,0.001614429555606026,0.19542432431239587,0.17142615920168483,0.12671615370810804,0.1397141947175217,0.14018267480186591,0.17977507863609837,0.0,0.0,0.34051338154217226,0.7953505097905086,17.365787913448123,0.19088046489447724,0.2184192449240329,0.07280641497467763,0.3096010626777177,0.7140280636467724,0.3347038806651571,0.20878243381848122,0.2086536713441975,0.3174568466376957,0.1697674418604651,0.1697674418604651,0.49699421021967244,0.8507973064643263,33.20914896102541,0.3567249792224608,5,5,5,5,5,5,5,5,5,5,5,5,5,5,482983,482983,482983,482983,482983,482983,482983,482983,482983,482983,482983,482983,482983,482983,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1669,1669,1669,1678,1678,0.12008349168161685,0.040027830560538956,0.4644100134878309,0.3898249090373536,0.24619850637347415,0.2938994526424944,0.34629157515344444,0.5010304668593392,0.11354783588367427,0.11428968010412599,0.4119004614552729,0.8093849897047923,36.58041276146801,0.3554489820132212,0.17938021454112038,0.05979340484704013,0.44714891119787514,0.42430853663455664,0.24164947399137318,0.2861237116953272,0.33645391856757495,0.4822377530717081,0.17401668653158522,0.1749550629119233,0.4024093011654254,0.8105300212850673,33.754542718911196,0.354154678792108,0.17938021454112038,0.05979340484704013,0.44714891119787503,0.4243085366345566,0.24164947399137318,0.28612371169532724,0.33645391856757495,0.482237753071708,0.17401668653158522,0.1749550629119233,0.40240930116542545,0.8105300212850675,33.754542718911196,0.354154678792108
base_v5,resolution_group,high_resolution,0.3471676600612808,0.11572255335376025,0.2812322175913012,0.4537300186354932,0.3917770649193299,0.2937659206413611,0.2634478120039817,0.27425242074136025,0.23360137226560332,0.30094319758687893,0.40792954109846385,0.8686915200691813,29.637931585101395,0.32470834323064324,0.17136721771582775,0.05712240590527592,0.20561719213319749,0.24282754193535733,0.2083155926100548,0.19095181353292257,0.18144498823599525,0.20636850367116596,0.07394793134745764,0.10003948165151783,0.2769974501883755,0.8118372833981822,21.01064279556143,0.2138827358981407,0.2561026920252221,0.08536756400840737,0.24107567030840837,0.3393635701823976,0.28836109565200196,0.23822251988521315,0.21886991063071787,0.23876368164047407,0.14914515993441732,0.19412541255002777,0.3406181231947774,0.8404247185899419,25.18185483870165,0.2647161555981609,52,52,52,52,52,52,52,52,52,52,52,52,52,52,8762151,8762151,8762151,8762151,8762151,8762151,8762151,8762151,8762151,8762151,8762151,8762151,8762151,8762151,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,32051,31252,31288,31288,32051,32051,0.4590717501624055,0.1530239167208018,0.44915838638291233,0.37450605164707035,0.3332428837737733,0.3005514993814636,0.3076240137536856,0.5008469983463147,0.44785344647315467,0.4571089530429854,0.4149084377411238,0.8165307906540069,27.531513262719745,0.3633542893804615,0.4314061963745281,0.143802065458176,0.43753973389329137,0.44166704159016396,0.3467161703254189,0.2985822370015425,0.3102781566573525,0.48147184799892706,0.42051730055224484,0.43126839882247536,0.412850480091684,0.819030724471811,26.7904062757462,0.375743090714681,0.4314061963745281,0.14380206545817603,0.43753973389329137,0.441667041590164,0.34671617032541896,0.2985822370015425,0.3102781566573525,0.48147184799892706,0.42051730055224484,0.43126839882247536,0.41285048009168407,0.8190307244718111,26.7904062757462,0.3757430907146809
base_v5,resolution_group,low_resolution,0.37449180989817604,0.12483060329939202,0.7773921963989889,1.066897329691556,0.9778270171187434,0.7147030850137026,0.6849840656974572,0.7966266392203141,0.2874381110717698,0.31553873699753465,0.47782026961326424,0.8376603389709576,34.30561173912671,0.8325842626003048,0.1952350868060062,0.06507836226866873,0.34512050013803963,0.5127934820965347,0.4095445808522589,0.335964196647711,0.31208071958229905,0.3453976124132694,0.1166358375758062,0.12956590545868435,0.37549954281504855,0.7747681593843769,24.911900912293827,0.4000728302774444,0.28184873835823526,0.09394957945274507,0.5177407114286481,0.7619459271113438,0.651498183616033,0.4907086456823607,0.46426454744008283,0.5289678437297576,0.19806045266503156,0.2187250663401457,0.4272618139777832,0.8067192906673505,29.36478134104934,0.5794770295159155,72,72,72,72,72,72,72,72,72,72,72,72,72,72,3907830,3907830,3907830,3907830,3907830,3907830,3907830,3907830,3907830,3907830,3907830,3907830,3907830,3907830,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13930,13431,13380,13380,13930,13930,0.38160336439772097,0.127201121465907,0.4328727359690966,0.49834721640441076,0.3902811328791778,0.34372842003605786,0.33804438973763473,0.4649947636102814,0.3677414202043587,0.37771673927301025,0.4091409813267557,0.8179623816202904,30.89195625411319,0.40707918453351255,0.3786791098348887,0.1262263699449629,0.44798591370315366,0.5693057475573905,0.4236852426160278,0.3592218895755625,0.35913976544742954,0.47606228700462516,0.3637473079684135,0.3772615590797409,0.41385364419700327,0.8184040602602948,28.318911563365987,0.43748298644020717,0.3786791098348887,0.1262263699449629,0.4479859137031536,0.5693057475573905,0.4236852426160278,0.3592218895755625,0.35913976544742954,0.47606228700462516,0.3637473079684135,0.3772615590797409,0.41385364419700343,0.8184040602602948,28.318911563365987,0.43748298644020706
