model_name,factor,group,metric,sample_mean,cluster_mean,sample_weighted_cluster_mean,residue_weighted_cluster_mean,n_samples,n_clusters,n_residues,n_valid_samples,bootstrap_ci_low,bootstrap_ci_high
MuSRNet,exposure_group,buried,perturbed_auprc,0.41882768763602823,0.3569250888070029,0.41882768763602835,0.41942661421368005,30171,78,8311089,29594,0.3052677778956363,0.409792991105565
MuSRNet,exposure_group,buried,radius_mae,22.215802446563355,26.71265130866044,22.215802446563355,22.449715905785197,30171,78,8311089,30171,22.978070703999087,30.649013318642265
MuSRNet,exposure_group,buried,class_correct,0.5205329621159391,0.2837557543859353,0.5205329621159391,0.5574609466512479,30171,78,8311089,30171,0.20160946213566902,0.37022853913473297
MuSRNet,exposure_group,buried,class_macro_f1,0.17351098737197967,0.09458525146197842,0.17351098737197967,0.18582031555041598,30171,78,8311089,30171,0.067203154045223,0.12340951304491098
MuSRNet,exposure_group,buried,non_local_f1,0.5065128766033609,0.17733789030086042,0.5065128766033609,0.5434169511151575,30171,78,8311089,30171,0.10359390780901351,0.25903337624022976
MuSRNet,exposure_group,buried,non_local_recall,0.5164233576642335,0.2015315909319945,0.5164233576642335,0.5542552217607797,30171,78,8311089,29592,0.11840399133111854,0.29345616474927044
MuSRNet,substitution_size_group,small_to_large,global_mae,0.37810002471768067,0.3749999067474301,0.37810002471768056,0.39478708575940785,15792,45,4373921,15792,0.26936644683113525,0.5043095525031286
MuSRNet,substitution_size_group,small_to_large,shell_mae,0.3289753150949273,0.34289590166926237,0.3289753150949273,0.3400320062012593,15792,45,4373921,15792,0.2610225318382897,0.43898056741264463
MuSRNet,substitution_size_group,small_to_large,mae_shell_0,0.37807770528603263,0.3890045770762462,0.3780777052860325,0.3860336427281086,15792,45,4373921,15792,0.28434257286681824,0.5153431710877021
MuSRNet,substitution_size_group,small_to_large,mae_shell_1,0.31539101635172534,0.33850856428494264,0.31539101635172545,0.3274281706032176,15792,45,4373921,15792,0.24442792740780497,0.4578487457911538
MuSRNet,substitution_size_group,small_to_large,mae_shell_2,0.2712925926723543,0.28544819807053157,0.2712925926723543,0.28326926529170005,15792,45,4373921,15792,0.21273687286534976,0.37141646466801526
MuSRNet,substitution_size_group,small_to_large,mae_shell_3,0.2775606167746842,0.3095123004645852,0.27756061677468424,0.2819077103157837,15792,45,4373921,15792,0.23039662271697284,0.40040629729094773
