model_name,response_threshold,radius_threshold,displacement_threshold,derived_radius_mae,derived_class_macro_f1,cluster_avg_radius_mae,cluster_avg_class_macro_f1
zero_response,0.5,12.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.6,6.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.6,8.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.6,10.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.6,12.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.7,6.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.7,8.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.7,10.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.7,12.0,1.5,41.83867941780868,0.04433887569279493,35.65189474521123,0.12092261506407453
zero_response,0.1,6.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.1,8.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.1,10.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.1,12.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.2,6.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.2,8.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.2,10.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.2,12.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.3,6.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.3,8.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.3,10.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.3,12.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.4,6.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.4,8.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.4,10.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.4,12.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.5,6.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.5,8.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.5,10.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.5,12.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.6,6.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.6,8.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.6,10.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.6,12.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.7,6.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.7,8.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.7,10.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
zero_response,0.7,12.0,2.0,41.83867941780868,0.10481619286766009,35.65189474521123,0.15701098491889603
global_mean,0.1,6.0,0.5,41.83867941780868,0.016556385024318516,35.65189474521123,0.06358925635420233
global_mean,0.1,8.0,0.5,41.83867941780868,0.0169697483503596,35.65189474521123,0.06405899067208144
global_mean,0.1,10.0,0.5,41.83867941780868,0.019438931351435047,35.65189474521123,0.0643287598866268
global_mean,0.1,12.0,0.5,41.83867941780868,0.020094213597693877,35.65189474521123,0.06611207585791896
global_mean,0.2,6.0,0.5,41.83867941780868,0.016556385024318516,35.65189474521123,0.06358925635420233
global_mean,0.2,8.0,0.5,41.83867941780868,0.0169697483503596,35.65189474521123,0.06405899067208144
global_mean,0.2,10.0,0.5,41.83867941780868,0.019438931351435047,35.65189474521123,0.0643287598866268
global_mean,0.2,12.0,0.5,41.83867941780868,0.020094213597693877,35.65189474521123,0.06611207585791896
global_mean,0.3,6.0,0.5,41.83867941780868,0.016556385024318516,35.65189474521123,0.06358925635420233
global_mean,0.3,8.0,0.5,41.83867941780868,0.0169697483503596,35.65189474521123,0.06405899067208144
global_mean,0.3,10.0,0.5,41.83867941780868,0.019438931351435047,35.65189474521123,0.0643287598866268
global_mean,0.3,12.0,0.5,41.83867941780868,0.020094213597693877,35.65189474521123,0.06611207585791896
global_mean,0.4,6.0,0.5,41.83867941780868,0.016556385024318516,35.65189474521123,0.06358925635420233
global_mean,0.4,8.0,0.5,41.83867941780868,0.0169697483503596,35.65189474521123,0.06405899067208144
global_mean,0.4,10.0,0.5,41.83867941780868,0.019438931351435047,35.65189474521123,0.0643287598866268
global_mean,0.4,12.0,0.5,41.83867941780868,0.020094213597693877,35.65189474521123,0.06611207585791896
global_mean,0.5,6.0,0.5,41.83867941780868,0.016556385024318516,35.65189474521123,0.06358925635420233
global_mean,0.5,8.0,0.5,41.83867941780868,0.0169697483503596,35.65189474521123,0.06405899067208144
global_mean,0.5,10.0,0.5,41.83867941780868,0.019438931351435047,35.65189474521123,0.0643287598866268
global_mean,0.5,12.0,0.5,41.83867941780868,0.020094213597693877,35.65189474521123,0.06611207585791896
global_mean,0.6,6.0,0.5,41.83867941780868,0.016556385024318516,35.65189474521123,0.06358925635420233
global_mean,0.6,8.0,0.5,41.83867941780868,0.0169697483503596,35.65189474521123,0.06405899067208144
global_mean,0.6,10.0,0.5,41.83867941780868,0.019438931351435047,35.65189474521123,0.0643287598866268
global_mean,0.6,12.0,0.5,41.83867941780868,0.020094213597693877,35.65189474521123,0.06611207585791896
global_mean,0.7,6.0,0.5,41.83867941780868,0.016556385024318516,35.65189474521123,0.06358925635420233
global_mean,0.7,8.0,0.5,41.83867941780868,0.0169697483503596,35.65189474521123,0.06405899067208144
global_mean,0.7,10.0,0.5,41.83867941780868,0.019438931351435047,35.65189474521123,0.0643287598866268
global_mean,0.7,12.0,0.5,41.83867941780868,0.020094213597693877,35.65189474521123,0.06611207585791896
global_mean,0.1,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.1,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.1,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.1,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.2,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.2,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.2,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.2,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.3,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.3,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.3,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.3,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.4,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.4,8.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.4,10.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.4,12.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
global_mean,0.5,6.0,1.0,41.83867941780868,0.01747883973259352,35.65189474521123,0.07040410299409966
